fecha;hora;numero incidencia;localizacion;ubicacion;carretera;eje;tipo via;tipo accidente;tipo colision;vehiculos implicados;motocicletas implicadas;pesados implicados;estado del firme;circulacion;heridos leves;heridos graves;victimas mortales;descripcion
03/03/2021 0:00;14:14:43;20210303-0016;04XC60;SUPERFICIE;M30;XC;TRONCO;Otros;Otro;0;0;0;Seco y limpio;CONGESTIONADA;0;0;0;AVISO DE CENTRO DE CONTROL DE ACCIDENTE. AL LLEGAR AL PUNTO NO QUEDA NADA DEL ACCIDENTE
03/03/2021 0:00;15:10:19;20210303-0018;08RC00;SUPERFICIE;M30;08RC;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;DENSA;0;0;0;AVISO DE C.CONTROL DE UNA CAIDA DE MOTORISTA EN RAMAL. ANTES LLEGAR AL PUNTO EL VEHÍCULO SE RETIRA POR SUS MEDIOS, CORTE DE MEDIO CARRIL DERECHO. POLICÍA FACILITA LOS DATOS DEL VEHÍCULO DESPUES DE COMPROBAR LA CALZADA. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO.
03/03/2021 0:00;17:29:00;20210303-0022;04UT70;SUPERFICIE;A4;UT;TRONCO;Salida de via;COLISIÓN MEDIANA;1;0;0;Seco y limpio;FLUIDA;1;0;0;Accidente con heridos en carril izquierdo. Vehículo colisiona contra la mediana. 1 herido trasladado al hospital 12 de Octubre con pronóstico reservado.  Vehículo retirado por grúa de movilidad.
03/03/2021 0:00;18:27:49;20210303-0025;15XL28;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;COLISION POR ALCANCE ENTRE DOS VEHICULOS SIN DAÑOS. AMBOS VEHICULOS SE RETIRAN POR SUS MEDIOS AL LLEGAR NOSOTROS AL PUNTO.
03/03/2021 0:00;19:22:42;20210303-0028;31XC50;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR COLISION VEHICULOS EN CARRIL DERECHO. SIN DAÑOS NI HERIDOS. TRAS TOMAR DATOS LOS VEHICULOS SE RETIRAN POR SUS MEDIOS
03/03/2021 0:00;19:33:05;20210303-0029;10NL20;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;1;Seco y limpio;CONGESTIONADA;1;0;0;SEÑALIZAR ACCIDENTE LATERAL EN CARRIL DERECHO. UN HERIDO DADO DE ALTA EN EL PUNTO, SIN DAÑOS AL PATRIMONIO. LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
03/03/2021 0:00;20:06:02;20210303-0031;08NL10;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISIÓN POR ALCANCE DE DOS VEHÍCULOS A MÍ LLEGADA UNO DE LOS VEHÍCULOS ESTÁ REANUDANDO MARCHA Y EL OTRO ES RETIRADO POR LA GRÚA DE SU SEGURO, DATOS DE SOLAMENTE UN VEHÍCULO
04/03/2021 0:00;15:36:22;20210304-0028;01XC10;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE POR ALCANCE EN CARRIL DERECHO CENTRAL. LOS VEHICULOS SE TRASLANDAN AL ARCÉN DERECHO. SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. UNO DE LOS VEHÍCULOS SE RETIRA POR SUS MEDIOS Y EL OTRO VEHÍCULO QUE QUEDA ES RETIRADO POR LA GRÚA DEL USUARIO. SE LIMPIA EL VERTIDO QUE QUEDA EN EL CARRIL DERECHO CENTRAL.
04/03/2021 0:00;19:50:25;20210304-0035;11NL30;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE EN CARRIL DERECHO CENTRAL. POLICÍA TRASLADA EL ACCIDENTE A LA ISLETA DEL RAMAL 10RC00. UNO DE LOS 3 VEHÍCULOS IMPLICADOS EN EL ACCIDENTE SE DA A LA FUGA. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
04/03/2021 0:00;20:12:15;20210304-0036;04AT10;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISIÓN POR ALCANCE DE DOS VEHÍCULOS EN CARRIL DERECHO, A MÍ LLEGADA SOLAMENTE QUEDA UN VEHÍCULO QUE ES RETIRADO POR LA GRÚA DE SU SEGURO.
04/03/2021 0:00;22:35:56;20210304-0039;90ET76;TÚNEL;A4;ET;TRONCO;Salida de via;Otro;1;1;0;Otros;FLUIDA;1;0;0;SE TRATA DE UN MOTORISTA DE POLICIA MUNICIPAL. A NUESTRA LLEGADA SE ENCUENTRAN EN EL PUNTO VARIAS PATRULLAS DE POLICIA MUNICIPAL. EL PILOTO DE LA MOTO IMPLICADA EN EL ACCIDENTE REQUIERE DE ATENCION SANITARIA POR SAMUR EN EL PUNTO Y ES TRANSLADADO AL HOSPITAL CON PRONÓSTICO LEVE. ES NECESARIA LA LIMPIEZA DE CALZADA DEBIDO A QUE SE ENCUENTRA RESBALADIZA, TRABAJOS QUE LLEVA A CABO PERSONAL DE CONSERVACION Y NOSOTROS. EL VEHICULO ES RETIRADO POR LA GRUA DE LA COMPAÑIA. SE PRODUCEN DAÑOS AL PATRIMONIO (BORDILLO, MURO Y ASFALTO).
05/03/2021 0:00;11:45:54;20210305-0007;05VH00;SUPERFICIE;A2;05VH;RAMAL;Colision entre vehiculos;COLISIÓN LATERAL;3;1;0;Seco y limpio;FLUIDA;1;0;0;AVISA C. CONTROL DE ACCIDENTE, ME INFORMA POLICIA QUE UN VEHICULO DESCONOCIDO GOLPEA UN HITO DE ISLETA Y LO ARRANCA DE SU BASE, EL VEHICULO QUE VA DETRAS INTENTA ESQUIVARLO GOLPEANDO LATERALMENTE AL MOTORISTA (HERIDO LEVE DADO DE ALTA EN EL LUGAR), EL HITO LO RECOJO Y LO DEJO COLOCADO EN SU BASE.
05/03/2021 0:00;13:45:02;20210305-0012;12RF20;SUPERFICIE;A4;12RF;RAMAL;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;Señalizar colisión de dos vehículos por alcance. Al tener nada Policía Municipal toma datos y continúan por sus propios medios
05/03/2021 0:00;14:06:26;20210305-0013;14XL56;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;COLISION 3 VEHICULOS POR ALCANCE, UNO DE ELLOS SE DA A LA FUGA , LOS OTROS DOS SE COGEN LOS DATOS Y SALEN POR SUS MEDIOS
05/03/2021 0:00;15:31:53;20210305-0019;24RH45;SUPERFICIE;M30;24RH;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;0;0;Seco y limpio;DENSA;1;0;0;Señalizacion de accidente por alcance entre 4 vehiculos en dicho pk (originado en pk52,200 de la M40 entrada tunel,trasladado al 24RH45 por Guardia Civil Trafico) 1 herido sin pronostico al Hospital Clinico Moncloa, Guardia Civil Trafico en el pk, Samur se presenta en el pk, 2 vehiculos se retiran por sus medios y los otros 2 por gruas seguro usuarios y 1 taxi del seguro.
05/03/2021 0:00;16:12:00;20210305-0021;10NL70;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE EN CARRIL DERECHO CENTRAL. CON AYUDA DE POLICÍA EL ACCIDENTE SE TRASLADA AL CARRIL DERECHO. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. UNO DE LOS VEHÍCULOS SE RETIRA POR SUS MEDIOS EL OTRO ES RETIRADO POR LA GRÚA DEL USUARIO.
05/03/2021 0:00;17:23:00;20210305-0023;10VT05;SUPERFICIE;M30;09VT;RAMAL;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE LATERAL EN RAMAL. EL ACCIDENTE SE TRASLADA AL CARRIL DERECHO. SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
05/03/2021 0:00;18:31:49;20210305-0027;99WT40;SUPERFICIE;M30;99WT;TABLERO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;CONGESTIONADA;1;0;0;Señalizacion de accidente por alcance entre 1 vehiculo y 1 moto, policía municipal en el pk, me comunican 1 herido sin pronostico que se llevan al Hospital Clinico Moncloa (usuario moto), el vehiculo se retira por sus medios y la moto retirada por grua movilidad.
05/03/2021 0:00;19:49:11;20210305-0031;03NL40;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;Accidente con heridos en carril izquierdo. Vehículo 2 se da a la fuga. 1 herido traslado al hospital 12 de Octubre con pronóstico reservado. Vehículo retirado por grúa de ollero.
05/03/2021 0:00;20:57:45;20210305-0035;05UL10;SUPERFICIE;A4;UL;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;1;0;0;VEHÍCULO AVERIADO EN ARCÉN DERECHO ES EMBESTIDO POR OTRO VEHÍCULO CAUSANDO DAÑOS LEVES A CONDUCTOR QUE ESTABA FUERA DEL VEHÍCULO SIENDO ATENDIDO POR SAMUR. INCIDENCIA FUERA DE ZONA SEÑALIZO HASTA LA LLEGADA DE LOS SERVICIOS DE LA A4
06/03/2021 0:00;6:50:01;20210306-0004;32RL00;SUPERFICIE;A1;32RL;RAMAL;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;FLUIDA;0;0;0;Señalizar accidente por salida de vía en ramal 32RL00, a mí llegada se encuentra policía Nacional y el conductor se ha dado a la fuga, con daños a patrimonio en barreras lado izquierdo ,el vehículo es retirado,por grúa de movilidad
06/03/2021 0:00;18:52:30;20210306-0018;10XL00;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;5;0;0;Seco y limpio;FLUIDA;1;0;0;SEÑALIZAR ACCIDENTE EN CARRIL DERECHO HASTA RETIRADA DE LOS VEHICULO, EL 1 Y EL 5 POR SUS MEDIOS Y LOS OTROS TRES VEHICULOS POR GRUA PROPIA, EL HERIDO ES DADO DE ALTA EN EL PUNTO
06/03/2021 0:00;19:50:45;20210306-0019;11XL30;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;SEÑALIZO ACCIDENTE SIN HERIDOS POR ALCANCE EN ARCEN DERECHO, A LA ESPERA QUE INTERCAMBIEN LOS DATOS LOS USUARIOS, LOS VEHICULOS SE RETIRAN POR SUS MEDIOS.
07/03/2021 0:00;12:22:25;20210307-0008;29XC50;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Otros;CONGESTIONADA;4;0;0;ACCIDENTE POR ALCANCE ENTRE DOS VEHICULOS EN CARRIL CENTRAL DE DICHO PUNTO,A MI LLEGADA POLICIA.M. Y SAMUR EN EL PUNTO, ATIENDEN A LOS DOS USUARIOS DEL VEHICULO N°1 Y A LOS 2 USUARIOS DEL VEHICULO N°2 , A TODOS LOS DAN DE ALTA EN EL PUNTO, SE RECOGEN RESTOS DE PLASTICO Y LIMPIA UN VERTIDO DE LIQUIDO REFRIGERANTE.
07/03/2021 0:00;21:08:22;20210307-0019;11XL80;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE EN ARCEN DERECHO. SEÑALIZAMOS HASTA RETIRADA DEL PRIMERO POR SUS MEDIOS Y EL SEGUNDO POR GRUA PROPIA
08/03/2021 0:00;14:03:04;20210308-0018;08XC80;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;0;0;0;Señalizar accidente, en carriles derechos, entre dos vehículos, sin heridos, los vehículos son retirados por sus grúas
08/03/2021 0:00;15:05:00;20210308-0019;08XC70;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Mojado;CONGESTIONADA;1;0;0;Accidente en carril izquierdo central entre vehículo y motorista, el motorista es atendido por samur dado de alta en el punto leve ,el vehículo se retira por sus medios y la moto retirada por grúa del seguro
09/03/2021 0:00;1:21:52;20210309-0001;90EL00;TÚNEL;A4;EL;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Mojado;FLUIDA;0;0;0;VEHICULO 1 SE SALTA SEMAFORO Y COLISIONA CON VEHICULO 2 (ROJO). NO HAY HERIDOS, NO SE PRECISA INTERVENCION DE SAMUR. HAY DAÑOS AL PATRIMONIO. SE LIMPIA VERTIDO
09/03/2021 0:00;8:05:02;20210309-0004;04FT85;TÚNEL;A5;FT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE POR ALCANCE ENTRE DOS VEHICULOS, A NUESTRA LLEGADA SE VAN POR SUS MEDIOS. NO PODEMOS TOMAR DATOS
09/03/2021 0:00;9:17:27;20210309-0008;22NC00;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;1;0;0;SEÑALIZO ACCIDENTE CON UN HERIDO LEVE (NO QUIERE SER ATENDIDO POR SAMUR), UN VEHICULO SE RETIRA POR SUS MEDIOS, EL OTRO NOS QUEDAMOS A ESPERA DE GRUA.
09/03/2021 0:00;9:19:00;20210309-0007;16NC55;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;Otro;1;0;0;Seco y limpio;;0;0;0;ANULADA SALIDA
09/03/2021 0:00;9:20:11;20210309-0010;16NC30;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE ENTRE DOS VEHICULOS SIN DAÑOS . UNO SE RETIRA POR SUS MEDIOS ANTES DE NUESTRA LLEGADA Y EL OTRO LO SACAMOS A C/ VIRGEN DEL PUERTO CON C-22
09/03/2021 0:00;17:48:33;20210309-0021;08NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;Otro;2;0;0;Seco y limpio;DENSA;0;0;0;me avisan de accidente entre dos vehículos me anulan antes de llegar
09/03/2021 0:00;19:00:47;20210309-0025;30XC90;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ALCANCE ENTRE VEHÍCULOS EN CARRIL IZQUIERDO.  LOS DOS VEHICULOS RETIRADOS POR SUS GRUAS. EL PUNTO QUEDA LIMPIO.
10/03/2021 0:00;7:43:13;20210310-0008;03FL27;TÚNEL;A5;FL;TRONCO;Otros;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;DE CAMINO A BASE DE LA INC.007 NOS ENCONTRAMOS CON UNA BAÑERA GOLPEADA CON EL ESCOMBRO ESPARCIDO POR CALZADA Y 1 HITO. ACTIVAMOS A FURGON F-78, TRAEN UNA BAÑERA Y 1 HITO Y SE QUEDA COLOCADO. LOS RESTOS SE LOS LLEVA F-78. (I-AVE-04). SE VISUALIZAN GRABACIONES Y SE OBSERVA COMO UN AUTOBUS DEBLAS (LINEA 513) GOLPEA EL BALIZAMIENTO.
10/03/2021 0:00;9:30:00;20210310-0015;06NC30;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;señalizar accidente por alcance en carril derecho ,sin daños a patrimonio ,ni heridos los vehículos los retira policía municipal fuera de la zona , se retiran por sus propios medios
10/03/2021 0:00;10:19:00;20210310-0017;09ZT70;SUPERFICIE;A1;ZT;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;DENSA;0;0;0;Aviso del centro de control de accidente por alcance en carril derecho a mí llegada el accidente está fuera de la zona y guardia civil me dice que me retiré
10/03/2021 0:00;11:54:08;20210310-0020;12NC29;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;1;0;0;Seco y limpio;FLUIDA;0;0;0;VEHICULO GOLPEADO VARIAS VECES POR DETRÁS HASTA QUE LE HA SACADO DE LA VIA, Y SE DA A LA FUGA. EL USUARIO TIENE GRABACIONES, SE CARGA CON NUESTRA GRUA (EL USUARIO POR AUTORIZACION DE POLICIA SALE CARGADO DENTRO DE SU VEHICULO) Y SACAMOS A CALLE TOLEDO
10/03/2021 0:00;12:05:30;20210310-0021;22XC70;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZO COLISION DE VEHICULOS SIN DAÑOS NI HERIDOS,  ESPERAMOS GRUA DEL SEGURO.
10/03/2021 0:00;13:50:04;20210310-0023;09RE00;SUPERFICIE;M30;09RE;RAMAL;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;1;0;0;Accidente con un herido leve dado de alta en el punto, los vehículos son retirados por sus grúas, uno de los vehículos  causa daños al patrimonio
10/03/2021 0:00;15:45:01;20210310-0027;11NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;Accidente sin heridos en arcén derecho. Los vehículos se retiran por sus medios.
10/03/2021 0:00;16:36:40;20210310-0029;05UL10;SUPERFICIE;A4;UL;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;AVISO DE CENTRO DE CONTROL PARA APOYO A POLICIA MUNICIPAL EN TAREAS DE LIMPIEZA POR ACCIDENTE FUERA DE ZONA 05UL80. AL LLEGAR SE ENCUENTRA CONSERVACION ( SE ENCARGA DE LIMPIEZA DE CALZADA Y SEÑALIZACION) DE A4 Y POLICIA ME INDICA QUE ME PUEDO RETIRAR DEL PUNTO.
10/03/2021 0:00;18:48:00;20210310-0036;29XC40;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE ENTRE VEHÍCULOS POR ALCANCE. SIN HERIDOS. LOS VEHÍCULOS SON RETIRADOS POR LAS GRÚAS DE LOS USUARIOS
11/03/2021 0:00;7:48:28;20210311-0001;03FT62;TÚNEL;A5;FT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE DE VEHICULOS : SEÑALIZAMOS CON BUL C-15, FINALMENTE TODOS LOS VEHICULOS SE RETIRAN POR SUS MEDIOS.
11/03/2021 0:00;8:02:13;20210311-0002;08XL30;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;CONGESTIONADA;0;0;0;Señalizar colisión entre vehículo y trailer en carriles centrales, junto a moto 1 y policía cambiamos vehículos al arcén derecho. El tráiler sale por sus medios y al vehículo le cambiamos las ruedas y escoltamos fuera de m30
11/03/2021 0:00;9:15:34;20210311-0006;09NC66;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION ENTRE 3 VEHICULOS POR ALCANCE , EL PRIMERO A NUESTRA LLEGADA SE VA POR SUS MEDIOS SIN IDENTIFICARLE, EL SEGUNDO PUEDE SALIR POR SUS MEDIOS Y AL TERCERO  TOYOTA COROLLA LE SACAMOS A C/ DE TOLEDO CON LA C-20 , EL MARIDO DE LA USUARIA QUE SE PRESENTA EN EL PK , SE HACE CARGO DE ELLA SACANDOLA CON SU PROPIO VEHICULO.NO HABIENDO NINGUN LESIONADO .MENDEZ ALVARO SE LO ENCUENTRA Y SEÑALIZA HASTA NUESTRA LLEGADA.
11/03/2021 0:00;17:11:20;20210311-0017;31XC50;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;CONGESTIONADA;1;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR ACCIDENTE. A LA LLEGADA SE TRATA DE UN ALCANCE ENTRE MOTOCICLETA (1 HERIDO SIN PRONOSTICO Y TRASLADADO POR SAMUR AL HOSPITAL DE LA PAZ) Y UN TURISMO. VEHICULO 1 ES RETIRADO POR GRUA DE MOVILIDAD Y VEHICULO 2 SE RETIRA DEL PUNTO POR SUS PROPIOS MEDIOS. VEHICULO 1 PROVOCA 15 METROS DE ASFALTO RASPADO Y TIRA VERTIDO DE ANTICONGELANTE A CALZADA (SE LIMPIA)
11/03/2021 0:00;23:04:55;20210311-0030;18RM23;TÚNEL;M30;18RM;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0;ACCIDENTE DE MOTO, EL CONDUCTOR ES ATENDIDO POR SAMUR Y DADO DE ALTA EN EL PUNTO, POLICIA LE SACA A GLORIETA DE CASA DE CAMPO, SOSOTROS SACAMOS LA MOTO EN PLATAFORMA A GLORIETA DE CASA DE CAMPO
12/03/2021 0:00;11:41:45;20210312-0013;32NC20;SUPERFICIE;M30;NC;TRONCO;Otros;Otro;2;0;0;Seco y limpio;DENSA;0;0;0;AVISO DEL CCT DE UN ACCIDENTE,DE CAMINO SE CANCELA LA INCIDENCIA.
12/03/2021 0:00;11:57:47;20210312-0014;00NC90;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE LEVE ENTRE DOS VEHÍCULOS, A MI LLEGADA POLICIA.M. EN EL PUNTO,LOS IMPLICADOS SE DAN LOS DATOS Y REANUDAN LA MARCHA.
12/03/2021 0:00;13:42:01;20210312-0018;08NL40;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;señalizar accidente entre dos vehículos en carril central junto a policía sacamos vehículos arcén derecho el primer vehículo sale por sus medios segundo vehículo es retirado por grúa Ollero
12/03/2021 0:00;14:33:04;20210312-0020;11XL50;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;accidente en carril izquierdo entre dos vehículos sin heridos y sin daños ,los vehículos son retirados por policía fuera de zona
12/03/2021 0:00;14:42:51;20210312-0021;31RE05;SUPERFICIE;M30;31RE;RAMAL;Otros;Otro;1;1;0;Seco y limpio;CONGESTIONADA;0;0;0;Accidente sin heridos en arcén derecho. Caída motorista. Vehículo retirado por su grúa.
12/03/2021 0:00;15:30:00;20210312-0024;01XL50;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente en carril derecho sin heridos, un vehículo se retira por sus medios y el otro es retirado por su grúa
12/03/2021 0:00;18:05:33;20210312-0030;11NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR ACCIDENTE POR ALCANCE ENTRE DOS TURISMOS (SIN HERIDOS NI DAÑOS A PATRIMONIO) EN CARRIL DERECHO. VEHICULO 1 SE RETIRA POR SUS MEDIOS Y VEHICULO 2 SE RETIRA CARGADO EN SU GRUA.
12/03/2021 0:00;20:10:00;20210312-0037;08XL60;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;4;0;0;Seco y limpio;DENSA;0;0;0;Accidente entre carriles entre 4 vehículos sin heridos, dos vehículos son retirados por sus gruas, otro retirado por ollero y el cuarto se retira por sus medios
12/03/2021 0:00;20:14:50;20210312-0038;17NC74;TÚNEL;M30;NC;TRONCO;Otros;Otro;2;0;0;Seco y limpio;DENSA;0;0;0;SERVICIO ANULADO ANTES DE NUESTRA LLEGADA. LOS VEHICULOS SALEN POR SUS MEDIOS
12/03/2021 0:00;20:28:28;20210312-0040;10NL60;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;1;0;0;SEÑALIZAR ACCIDENTE POR ALCANCE ENTRE 3 TURISMOS EN CARRIL CENTRAL. SAMUR ATIENDE A UN HERIDO SIN PRONOSTICO Y ES DADO DE ALTA EN EL PUNTO. GRUA DE OLLERO RETIRA VEHICULO 3 (VIERTE ACEITE EN CALZADA Y SE LIMPIA) Y LOS DEMAS SE RETIRAN FUERA DE ZONA POR SUS MEDIOS.
13/03/2021 0:00;8:57:59;20210313-0005;09OT00;SUPERFICIE;M-607;OT;TRONCO;Otros;Otro;0;0;0;Seco y limpio;FLUIDA;0;0;0;Aviso del centro de control de accidente en dicho pk,al llegar al pk no hay nada,se revisa la zona.
13/03/2021 0:00;12:33:49;20210313-0010;02XL60;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;FLUIDA;0;0;0;accidente en carril izquierdo señor hizo a la llegada de policía nos pasamos al carril derecho señor hizo con policía en espera de grúas de usuario NO HERIDOS
13/03/2021 0:00;13:20:49;20210313-0012;10XL00;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;DENSA;1;0;0;ACCIDENTE CON MOTORISTA IMPLICADO EN CARRIL DERECHO. ANTES DE LLEGAR AL PUNTO UNO DE LOS VEHÍCULOS SE RETIRA POR SUS MEDIOS. SIN DAÑOS PATRIMONIO, EL MOTORISTA ES TRASLADADO AL HOSPITAL GREGORIO MARAÑÓN. LA MOTO ES TRASLADADA AL AECEN DERECHO  09XL55 POR POLICÍA. EL VEHÍCULO ES RETIRADO POR LA GRÚA DE MOVILIDAD.
13/03/2021 0:00;17:07:42;20210313-0020;32RN18;SUPERFICIE;M11;32RN;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Señalizacion de accidente por alcance entre 2 vehículos sin heridos,los usuarios hacen el parte amistoso y se retiran por sus medios.
14/03/2021 0:00;12:42:08;20210314-0014;12OL80;SUPERFICIE;M-607;OL;TRONCO;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0;Señalizacion de accidente por caida de motorista,con pronóstico reservado trasladadada al Hospital Ramon y Cajal,Guardia Civil de Trafico en el pk,Samur se presenta en el pk,retirado por grua seguro usuaria.
